n_mc_attempted,n_mc_success,lya_peak_repeat,lya_peak_err_mc,z_lya_err_mc,delta_v_err_lya_kms,delta_v_err_sys_kms,delta_v_err_kms,flux_fit_err_mc,fwhm_kms_err_mc,frac_alpha_at_bound,frac_sigma_at_bound,frac_mu_at_bound,ID
500,500,6128.54797686904,0.12043992813216842,9.909945552545179e-05,5.896568227698649,,5.896568227698649,40.78145087429307,7.04371206246795,0.0,0.0,0.0,47137
