n_mc_attempted,n_mc_success,lya_peak_repeat,lya_peak_err_mc,z_lya_err_mc,delta_v_err_lya_kms,delta_v_err_sys_kms,delta_v_err_kms,flux_fit_err_mc,fwhm_kms_err_mc,frac_alpha_at_bound,frac_sigma_at_bound,frac_mu_at_bound,ID
500,500,5321.691785730314,0.7635269479944723,0.0006282383864544396,43.055305889980424,,43.055305889980424,44.370008574527056,58.265242375825835,0.182,0.0,0.0,18502
