n_mc_attempted,n_mc_success,lya_peak_repeat,lya_peak_err_mc,z_lya_err_mc,delta_v_err_lya_kms,delta_v_err_sys_kms,delta_v_err_kms,flux_fit_err_mc,fwhm_kms_err_mc,frac_alpha_at_bound,frac_sigma_at_bound,frac_mu_at_bound,ID
500,500,5779.155437496142,5.338196756669136,0.0043923315201208415,277.0213269601097,20.86900742038398,277.80628333688213,76.46514218416237,628.98047778199,0.658,0.12,0.068,56591
