n_mc_attempted,n_mc_success,lya_peak_repeat,lya_peak_err_mc,z_lya_err_mc,delta_v_err_lya_kms,delta_v_err_sys_kms,delta_v_err_kms,flux_fit_err_mc,fwhm_kms_err_mc,frac_alpha_at_bound,frac_sigma_at_bound,frac_mu_at_bound,ID
500,500,5507.766524903827,0.3326986351819445,0.000273748221513327,18.09363589328152,3.7324549718024853,18.474600941703137,33.460863194885256,49.466228088391865,0.552,0.616,0.0,54193
