n_mc_attempted,n_mc_success,lya_peak_repeat,lya_peak_err_mc,z_lya_err_mc,delta_v_err_lya_kms,delta_v_err_sys_kms,delta_v_err_kms,flux_fit_err_mc,fwhm_kms_err_mc,frac_alpha_at_bound,frac_sigma_at_bound,frac_mu_at_bound,ID
500,500,6551.159417634039,0.4158394971229875,0.0003421580561253054,19.03515763064751,3.477743212233942,19.350243509419652,25.609069751873186,20.521298147188503,0.026,0.0,0.0,48688
