false_index,ra_deg,dec_deg,dx_arcsec,dy_arcsec,peak_snr
1,150.08535302775016,2.359558829480261,-0.4,0.19999999999999984,3.552821889036334
2,150.08632754824296,2.357782421741459,-0.30000000000000004,0.19999999999999984,3.33092040610162
3,150.08880913570914,2.3576662908809607,0.09999999999999987,0.19999999999999984,3.267786023658939
4,150.08658248916782,2.361055327113262,-1.1102230246251565e-16,-0.30000000000000004,3.647389124360337
5,150.08427898807471,2.361082138744715,-0.30000000000000004,0.2999999999999998,3.3300978225944453
6,150.08410796812268,2.357272838489791,0.19999999999999984,0.19999999999999984,4.812245219321922
7,150.08675340412108,2.361171130287363,-0.4,-0.30000000000000004,3.274162044276286
8,150.08467827232462,2.360188032532929,-0.4,-0.4,3.8869936235536207
9,150.08738249651762,2.3577796746472086,-0.10000000000000009,0.3999999999999998,4.360591175050762
10,150.08637977327848,2.360958842696157,0.19999999999999984,0.19999999999999984,3.4328562948265775
11,150.08837909866955,2.359798967429834,-0.30000000000000004,-0.20000000000000007,4.739981015934009
12,150.0852051350833,2.3583497266448297,0.09999999999999987,-0.10000000000000009,2.856783571105587
13,150.08799990728173,2.357945988532224,-1.1102230246251565e-16,0.19999999999999984,4.068267107072808
14,150.08706066957652,2.360788969738536,-1.1102230246251565e-16,-1.1102230246251565e-16,3.814729711567046
15,150.0840088113206,2.361017703309791,-1.1102230246251565e-16,-0.10000000000000009,5.870123474783286
16,150.0842728228746,2.3575299781352568,-1.1102230246251565e-16,-0.20000000000000007,4.153874003002943
17,150.08835174620094,2.361616122273316,-1.1102230246251565e-16,-1.1102230246251565e-16,3.805496468538668
18,150.08836189933712,2.358866471142876,0.2999999999999998,0.09999999999999987,3.0736037279179955
19,150.0857497646932,2.357035579327805,-0.20000000000000007,-1.1102230246251565e-16,1.5179139211410342
20,150.0840911434738,2.3578464388309794,0.09999999999999987,0.19999999999999984,2.8527860298659435
21,150.08600738446856,2.3580438919651114,-1.1102230246251565e-16,-0.20000000000000007,4.207273877942439
22,150.08486754763808,2.3611091106896684,-0.4,-0.30000000000000004,5.888484629454026
23,150.0863130162022,2.360743768674447,0.09999999999999987,-0.4,4.501766719516067
24,150.08538900813528,2.36142447640482,-0.30000000000000004,-0.20000000000000007,3.4884029241118837
25,150.08507648524738,2.3600202079731805,0.2999999999999998,-0.4,3.0942081589984225
26,150.08540909075612,2.3572637895328645,0.09999999999999987,0.2999999999999998,2.215529063224829
27,150.08491539144794,2.361435793432491,-0.4,0.09999999999999987,3.7599979599383966
28,150.08869294065474,2.359409333377525,-0.20000000000000007,0.2999999999999998,3.9988251563751005
29,150.08849484637693,2.3568762877601417,0.19999999999999984,-0.4,2.7756848132540313
30,150.0840764557233,2.3581768826802003,-1.1102230246251565e-16,0.3999999999999998,2.7002355754895158
31,150.08680089872507,2.3604879482389083,0.09999999999999987,0.2999999999999998,3.7049907505200954
32,150.0851925490133,2.3570189500940733,-0.4,-0.30000000000000004,3.621685541293111
33,150.0876500370686,2.361313646786165,0.09999999999999987,0.2999999999999998,3.205884610058111
34,150.08508700900762,2.360207717840221,0.09999999999999987,0.2999999999999998,4.7481401142642365
35,150.0871351590167,2.3608415423635463,-0.20000000000000007,-0.10000000000000009,3.814729711567046
36,150.08861220239862,2.3571071459569906,0.19999999999999984,0.19999999999999984,3.394739396870359
