false_index,ra_deg,dec_deg,dx_arcsec,dy_arcsec,peak_snr
1,150.1189303191726,2.388988802415495,-1.1102230246251565e-16,0.09999999999999987,2.9800542116297395
2,150.11669751093353,2.3890551106206828,0.3999999999999998,-1.1102230246251565e-16,2.909609162828638
3,150.1182105183364,2.3843764111747205,-0.4,0.09999999999999987,3.719689187032839
4,150.11619398225372,2.38497874037632,0.19999999999999984,-0.20000000000000007,3.3381221780778896
5,150.11582683230623,2.387567701384413,0.09999999999999987,0.19999999999999984,3.5265277430707904
6,150.11795377802352,2.389297862759121,-0.4,0.2999999999999998,3.6056178569586272
7,150.11812789895325,2.384612316840512,-0.30000000000000004,-0.10000000000000009,3.7465801549282727
8,150.11594002153038,2.3873736787204054,-0.4,-1.1102230246251565e-16,3.782622592062856
9,150.1169531760864,2.3852971864761767,0.09999999999999987,-1.1102230246251565e-16,3.2908548273071014
10,150.1161204720159,2.384465127038767,-0.10000000000000009,-0.4,1.9642960734786028
11,150.11565283979266,2.388112515712224,0.09999999999999987,0.19999999999999984,4.276355058269392
12,150.118284258151,2.3849272230535776,-0.20000000000000007,-0.4,3.125310842848685
13,150.11542863482424,2.3889078886967305,-1.1102230246251565e-16,0.19999999999999984,3.9125740853129507
14,150.1153861635183,2.38543270702425,-0.20000000000000007,0.2999999999999998,4.844340827538608
15,150.11998767131738,2.385717561837803,0.2999999999999998,0.3999999999999998,5.342866061206148
16,150.11991736441058,2.388621650298355,0.19999999999999984,0.19999999999999984,4.50441206490752
17,150.11899853087607,2.3854478542060007,-0.20000000000000007,0.3999999999999998,3.9654381675869557
18,150.11648966596155,2.386425695627918,0.2999999999999998,-1.1102230246251565e-16,0.9330070273785617
19,150.12013009964437,2.3853505179636727,0.19999999999999984,-0.30000000000000004,3.735965389864563
20,150.11614822751764,2.38612392119958,0.2999999999999998,0.19999999999999984,2.711924492606041
21,150.11660445372846,2.3887092064629667,-0.4,0.2999999999999998,2.8552250141641298
22,150.1197886551996,2.3872031359278405,0.2999999999999998,-0.4,1.8083984630443612
23,150.11621012402904,2.387113274361468,-0.4,-1.1102230246251565e-16,2.2663647297938203
24,150.11981448562466,2.3890002229199543,0.3999999999999998,-1.1102230246251565e-16,4.290174829028154
25,150.11771673841977,2.3891961447141767,-0.4,0.09999999999999987,6.165870448843981
26,150.11631095865175,2.3889597863646808,0.19999999999999984,-0.30000000000000004,2.9882540213483875
27,150.11907864414803,2.385202631528151,-0.30000000000000004,-1.1102230246251565e-16,4.498660402243495
28,150.1200708608675,2.387034116879979,0.19999999999999984,-0.20000000000000007,3.0560609809666257
29,150.11641792856517,2.387592789848045,-1.1102230246251565e-16,0.2999999999999998,2.101282502595724
30,150.115765445253,2.387364001161816,0.09999999999999987,-1.1102230246251565e-16,3.782622592062856
31,150.1158622817671,2.385803903518953,-1.1102230246251565e-16,0.09999999999999987,1.78689705479088
32,150.1181435122146,2.388601175289869,-1.1102230246251565e-16,0.09999999999999987,2.736284183623172
33,150.11936797522878,2.3846439818142864,0.3999999999999998,0.09999999999999987,2.697850330365153
34,150.11889405005246,2.384632993823862,-0.4,-1.1102230246251565e-16,1.6242693874816503
35,150.11945066275626,2.387276686710251,-0.4,-1.1102230246251565e-16,3.631471777496058
36,150.1198748301589,2.3891186644481794,0.09999999999999987,-0.10000000000000009,4.187610019619102
37,150.119854527478,2.386344348914637,0.3999999999999998,-0.30000000000000004,4.58489654766587
38,150.12019126959015,2.3855156752778126,-1.1102230246251565e-16,0.19999999999999984,4.082285108801735
39,150.11585734051835,2.386570956295194,-0.10000000000000009,-0.10000000000000009,2.195026401651956
40,150.11547739997542,2.384721524313811,-1.1102230246251565e-16,-0.10000000000000009,2.1343835587851596
41,150.11998277286247,2.385825027753795,0.3999999999999998,0.2999999999999998,6.000411491297912
42,150.12007963332596,2.388180863745422,0.3999999999999998,-0.10000000000000009,4.785176958048291
43,150.1179100353424,2.3882623491195343,-1.1102230246251565e-16,0.09999999999999987,4.1344398158569975
44,150.1177131944012,2.3888894533106457,0.2999999999999998,-0.10000000000000009,3.23849594570646
45,150.1158644109115,2.388306136339821,-0.30000000000000004,-0.4,3.579001154211424
46,150.11890708249294,2.3868780323955283,-0.30000000000000004,-1.1102230246251565e-16,2.467586139235518
47,150.11977866444016,2.385748436226266,-1.1102230246251565e-16,0.09999999999999987,3.3428144297957387
48,150.11882924588454,2.3848043481691774,-0.4,-1.1102230246251565e-16,3.178230637736423
49,150.12018515634333,2.3855169233026268,-1.1102230246251565e-16,0.19999999999999984,4.082285108801735
50,150.11954735472827,2.386182540641035,0.2999999999999998,0.3999999999999998,2.9845493496562714
51,150.11990615481065,2.386753550890377,-1.1102230246251565e-16,-1.1102230246251565e-16,3.0655520718021476
52,150.11547009711788,2.38749119104224,-0.30000000000000004,-0.4,3.0709418892323033
