false_index,ra_deg,dec_deg,dx_arcsec,dy_arcsec,peak_snr
1,150.10627128732835,2.303959167247169,0.2999999999999998,0.19999999999999984,4.619614362136988
2,150.10414623221854,2.300828244355567,0.09999999999999987,-0.10000000000000009,2.8288656816926343
3,150.1068876776166,2.30124699625468,0.09999999999999987,-0.20000000000000007,2.4709650858837318
4,150.1051301039261,2.304555652777317,-0.10000000000000009,0.3999999999999998,2.6439359570626637
5,150.10587998310655,2.3006315146792704,0.09999999999999987,-0.20000000000000007,3.823406260532114
6,150.1054149741006,2.3005596332094647,-0.30000000000000004,0.19999999999999984,4.143935053423598
7,150.10780653337727,2.300940107195984,-1.1102230246251565e-16,-1.1102230246251565e-16,3.3482978364525833
8,150.10768416663942,2.3012210018338277,0.3999999999999998,0.3999999999999998,3.4502169472795945
9,150.1070507271346,2.303693022140056,-0.20000000000000007,0.09999999999999987,2.9406016614254753
10,150.10775915260373,2.3029775373612567,-0.4,-0.4,8.691524562938362
11,150.1073395074382,2.304047541587072,-0.30000000000000004,-1.1102230246251565e-16,3.378761308863056
12,150.107560536689,2.304005695724326,0.3999999999999998,0.19999999999999984,3.1511741091267598
13,150.10481356062422,2.300458641739734,0.2999999999999998,-0.10000000000000009,4.452002866527241
14,150.10688740964753,2.3043013027583106,-1.1102230246251565e-16,0.2999999999999998,3.8501303316703233
15,150.1037369297921,2.304497917513745,-1.1102230246251565e-16,0.19999999999999984,4.042903767673925
16,150.1075244425394,2.3024996908629096,-1.1102230246251565e-16,0.3999999999999998,14.965143457997733
17,150.10681521544944,2.3005554110078847,-0.4,-1.1102230246251565e-16,2.3238688899463202
18,150.10768247297077,2.304336056806315,-0.10000000000000009,-0.10000000000000009,3.029746094560714
19,150.1081073044326,2.3017858764953285,-0.20000000000000007,0.3999999999999998,4.858902902800537
20,150.1082532584659,2.302297174327352,-0.10000000000000009,0.3999999999999998,4.8025559674963345
21,150.10532236520572,2.301185730860066,-0.20000000000000007,0.19999999999999984,2.836881538401946
22,150.10716730782545,2.303271690891664,0.2999999999999998,-1.1102230246251565e-16,2.0316292405958283
23,150.1059388469753,2.3007986210136,-0.20000000000000007,0.09999999999999987,3.505815055586151
24,150.10766262166084,2.301346398827974,-1.1102230246251565e-16,0.3999999999999998,3.897681510140802
25,150.10345438998348,2.3048699057592565,-1.1102230246251565e-16,-0.20000000000000007,2.2101390513920736
26,150.10639242600712,2.305126734544048,-0.30000000000000004,-1.1102230246251565e-16,3.4591228821307114
27,150.1046308818473,2.3025829177143,-1.1102230246251565e-16,-0.20000000000000007,4.956641144091822
28,150.10809967329266,2.302211395641136,-1.1102230246251565e-16,-0.4,3.9095257527651763
29,150.10521226273795,2.304433012715485,0.2999999999999998,0.2999999999999998,2.2100974113567564
30,150.10382553089374,2.300804178517183,-0.4,-0.4,2.708297938079561
31,150.1060032261399,2.3011683025005008,-0.30000000000000004,-0.10000000000000009,4.551105416649157
32,150.10450203857863,2.303078564562654,-0.30000000000000004,0.09999999999999987,3.452506437048669
33,150.1071950938803,2.302994353642244,0.3999999999999998,-0.30000000000000004,6.524880229696361
34,150.10716198939792,2.301698991101982,0.09999999999999987,0.09999999999999987,2.523074760327834
35,150.10603767174655,2.3012280358197312,-0.4,-1.1102230246251565e-16,4.447944932470666
36,150.10407980138527,2.3009656609684543,-0.10000000000000009,0.2999999999999998,2.931272370381199
37,150.107886503104,2.304413318630329,0.09999999999999987,-1.1102230246251565e-16,3.5696812230997126
38,150.1039762413785,2.303545536943773,0.09999999999999987,0.09999999999999987,3.6525598756758235
39,150.10365067992404,2.3011609019518,0.2999999999999998,0.19999999999999984,2.9243419424931583
40,150.10561237691775,2.301508172495619,-0.10000000000000009,-1.1102230246251565e-16,3.488279155411381
41,150.10755275471155,2.3026861169745096,-1.1102230246251565e-16,-1.1102230246251565e-16,15.801260107529767
42,150.10637407031257,2.300383229501098,-0.20000000000000007,0.19999999999999984,5.282886312708333
43,150.10450409260534,2.301881269210773,-0.30000000000000004,0.3999999999999998,4.361237761710937
44,150.10751727896525,2.303804793475689,-0.10000000000000009,-0.4,3.383857330200601
45,150.10694148390743,2.3040685364804583,-0.20000000000000007,-0.10000000000000009,5.276488155172265
46,150.10365732210016,2.3006283262456004,-0.20000000000000007,-1.1102230246251565e-16,3.462176478706671
47,150.1047572438086,2.304565616227409,0.09999999999999987,0.19999999999999984,4.4801171760845975
48,150.10563231780844,2.301320664104306,0.3999999999999998,-0.20000000000000007,6.650753544524614
49,150.10442996766034,2.3018308047049367,-0.4,-1.1102230246251565e-16,4.6528788475994824
50,150.10630677237563,2.3045122953668367,0.3999999999999998,-0.30000000000000004,4.993134637784218
51,150.1071223983672,2.304731130138062,-0.30000000000000004,-0.30000000000000004,2.830754872680869
52,150.1070056829882,2.3019458948271025,-1.1102230246251565e-16,-1.1102230246251565e-16,3.3136385387481675
53,150.10823306846183,2.304550648729373,0.19999999999999984,0.3999999999999998,3.051412335795039
54,150.1045510169763,2.3033424559540268,0.2999999999999998,-1.1102230246251565e-16,4.2955435801838515
55,150.10808434163533,2.3048555200986174,-0.30000000000000004,-0.4,3.7479841697052345
56,150.10762771830443,2.302925361055065,-0.30000000000000004,-0.4,14.454834200405106
57,150.10414998561953,2.30446902003153,-1.1102230246251565e-16,-0.20000000000000007,2.5240132196743437
58,150.1054129268321,2.303998050786842,-0.30000000000000004,-1.1102230246251565e-16,5.1294608806867155
59,150.10695272721998,2.300527676867568,0.3999999999999998,0.2999999999999998,2.323713810782248
60,150.1034922792341,2.301942377576564,-0.20000000000000007,0.19999999999999984,4.674668231319633
61,150.10630930724724,2.300916862725595,-0.20000000000000007,0.09999999999999987,3.2039526811759496
62,150.1042338115808,2.3052062595663574,0.3999999999999998,-1.1102230246251565e-16,2.7997088266822763
