false_index,ra_deg,dec_deg,dx_arcsec,dy_arcsec,peak_snr
1,150.1377620342685,2.3448968396095897,0.3999999999999998,-0.10000000000000009,2.626572915890702
2,150.14150369927032,2.344495098540945,0.2999999999999998,-0.30000000000000004,5.041677695486708
3,150.13999690496755,2.347499819371373,0.19999999999999984,-0.30000000000000004,3.999365944212751
4,150.13785656231826,2.344155765443131,-0.20000000000000007,-0.20000000000000007,2.4033379922818274
5,150.1408668886533,2.3461422370041745,-0.30000000000000004,-1.1102230246251565e-16,3.4389482186930986
6,150.13676393284973,2.343547283623122,0.19999999999999984,-1.1102230246251565e-16,3.734736333510997
7,150.13778551674457,2.3457913696472503,0.2999999999999998,0.19999999999999984,4.339736108656053
8,150.14003476417065,2.343644085333376,0.19999999999999984,-0.4,4.414218826483277
9,150.1391776748261,2.3434057690749803,0.09999999999999987,-0.10000000000000009,3.3049781766965864
10,150.14055141525478,2.346444004783879,-1.1102230246251565e-16,0.3999999999999998,3.8190045618876214
11,150.1382005421524,2.346571237371428,-0.30000000000000004,-0.30000000000000004,2.8939049210518855
12,150.14140617240497,2.3429347227721355,-1.1102230246251565e-16,0.2999999999999998,3.8096656092681997
13,150.13682762705506,2.3464923900482173,-0.30000000000000004,0.19999999999999984,4.177007401366409
14,150.14077397734218,2.344174960426048,0.3999999999999998,-0.30000000000000004,3.47573348333083
15,150.13666925514065,2.343172734014079,-0.20000000000000007,0.19999999999999984,3.427189532782541
16,150.1390113774435,2.344109354281142,-0.20000000000000007,0.19999999999999984,4.4503757072265895
17,150.1379421201792,2.345403612773614,-0.30000000000000004,-1.1102230246251565e-16,4.01088308796955
18,150.14000428475185,2.3467775395651334,-0.4,0.19999999999999984,3.3475218807283644
19,150.1398556773244,2.347007860729689,0.09999999999999987,-0.30000000000000004,2.9869131907903625
20,150.14002115868695,2.343850497613179,-0.4,-0.10000000000000009,3.7069931845526396
21,150.13684690779274,2.3428001247441586,-0.20000000000000007,0.09999999999999987,3.241256587398161
22,150.13704489569326,2.346865647224151,-0.30000000000000004,-0.4,3.111467390578736
23,150.1373139115386,2.345972924867427,-0.10000000000000009,0.2999999999999998,4.270618233000241
24,150.1411917010542,2.3466964121854064,-0.4,-1.1102230246251565e-16,2.9600245443005653
25,150.14093286049336,2.344118544827895,-0.10000000000000009,-0.10000000000000009,3.47573348333083
26,150.14136891682716,2.347360157235213,0.3999999999999998,-1.1102230246251565e-16,4.315038711497453
27,150.13723999932188,2.347372492534686,-0.20000000000000007,-1.1102230246251565e-16,2.544961809870014
28,150.13835295354912,2.343414296584214,0.2999999999999998,-1.1102230246251565e-16,2.8493917352032896
29,150.13863090934046,2.3464357663310373,0.09999999999999987,-0.20000000000000007,3.4207264702242233
30,150.1404245172838,2.3454318080048275,0.3999999999999998,-1.1102230246251565e-16,3.0271347709443344
31,150.1371673151872,2.3447193425275525,0.09999999999999987,0.3999999999999998,4.671359410003042
32,150.13819870149408,2.3467841829666494,-1.1102230246251565e-16,0.3999999999999998,3.7155662864101764
33,150.13770423457518,2.3436052651467025,0.19999999999999984,-1.1102230246251565e-16,3.3086323450593396
34,150.1409459983292,2.3452748454935386,-0.30000000000000004,-0.10000000000000009,4.272339142189114
35,150.1413149802188,2.343630754814624,-0.10000000000000009,0.3999999999999998,3.9404825563509496
36,150.14125684073235,2.3469520595901607,0.3999999999999998,0.3999999999999998,5.163476257848994
37,150.1408411703689,2.3471938706585496,0.09999999999999987,0.09999999999999987,3.1860150678994614
38,150.13846348366334,2.343154005745053,0.2999999999999998,-1.1102230246251565e-16,3.9001724265444078
39,150.140598924608,2.3434245504175197,-0.10000000000000009,-1.1102230246251565e-16,3.688521146168749
40,150.13724564551669,2.346217022048528,-1.1102230246251565e-16,-0.30000000000000004,3.5724659246415498
41,150.13734294965155,2.344730149378375,-0.20000000000000007,0.19999999999999984,4.373481752317142
42,150.14006219773302,2.347677760906508,-0.20000000000000007,-0.10000000000000009,3.1530115921348303
43,150.14137766906032,2.3468221061824632,0.3999999999999998,-0.20000000000000007,3.0864878881573183
44,150.13979442518337,2.347259341663393,-0.20000000000000007,-0.4,2.323815215679674
45,150.14033986945782,2.3430126720545563,0.09999999999999987,0.19999999999999984,3.0145748017468748
46,150.14072460943603,2.346019512833423,-0.20000000000000007,0.3999999999999998,4.332283462055553
47,150.14116874085377,2.3476982772677664,-0.10000000000000009,-0.4,3.18415505436563
48,150.13690165985523,2.3453308538115936,0.09999999999999987,-0.10000000000000009,3.4259871904064427
49,150.1411348813116,2.347039836644887,0.2999999999999998,0.2999999999999998,2.335001282349661
50,150.13903135129038,2.3473865527355007,0.19999999999999984,0.3999999999999998,3.0065342536224238
51,150.13924714768174,2.347498812042332,-0.20000000000000007,0.19999999999999984,3.605443340078401
52,150.14091003208472,2.343133199829706,-1.1102230246251565e-16,-1.1102230246251565e-16,4.054888451656984
53,150.14019924378985,2.344008682137872,0.19999999999999984,-0.10000000000000009,4.569566454777769
54,150.13854885700954,2.343850091167224,0.19999999999999984,-0.10000000000000009,4.18410891954775
55,150.13684057238615,2.3431536728547004,0.09999999999999987,-0.20000000000000007,2.763111778882037
56,150.14110119508365,2.345972336780044,-0.30000000000000004,-0.20000000000000007,3.404284300936725
57,150.13732994228377,2.343349095739872,-0.10000000000000009,0.19999999999999984,3.8744411547658126
58,150.1386945812466,2.344168037121744,-0.20000000000000007,-1.1102230246251565e-16,4.13212037901123
59,150.13811073271162,2.346816700081642,0.3999999999999998,0.2999999999999998,3.7155662864101764
60,150.1379006880292,2.3449910042760136,-0.20000000000000007,0.2999999999999998,2.8561001849993883
61,150.1409927684799,2.343046394198593,-0.30000000000000004,-1.1102230246251565e-16,4.246307396097659
62,150.14052465752607,2.3443300815944106,-1.1102230246251565e-16,-0.30000000000000004,4.186781731256101
63,150.14108028115783,2.344202863802082,-0.4,-0.4,3.102184283744096
64,150.13711602267634,2.347725312467131,0.2999999999999998,0.3999999999999998,3.0009662433827833
65,150.13795092155462,2.3457604435628108,-0.20000000000000007,0.2999999999999998,4.339736108656053
66,150.13791790961758,2.346948787168549,-0.10000000000000009,-0.30000000000000004,2.9753585537219838
67,150.14029069919414,2.343605870240006,0.09999999999999987,-1.1102230246251565e-16,4.804507386032557
68,150.1380339491945,2.3461289627361457,-1.1102230246251565e-16,-0.10000000000000009,2.825713411218632
69,150.13789079166546,2.347444910192008,-0.4,0.19999999999999984,4.979327478718037
70,150.1374402126275,2.347294650697931,0.19999999999999984,0.19999999999999984,3.506613378017823
71,150.14100867186286,2.343370906209765,0.2999999999999998,-0.4,3.7407514602159586
72,150.13856861633317,2.3472334954847343,-1.1102230246251565e-16,0.19999999999999984,4.010363491629713
73,150.13799969029685,2.3432346512344333,-0.10000000000000009,0.19999999999999984,3.6512100839034383
74,150.14121028608474,2.3468370740272144,-0.10000000000000009,-0.10000000000000009,2.0707860830750486
75,150.13951902326224,2.3439181249625234,0.2999999999999998,0.2999999999999998,2.6232759551641696
76,150.14098348072577,2.347562645455639,0.19999999999999984,-0.10000000000000009,3.898778713638692
77,150.13810370039835,2.3431380115598697,-1.1102230246251565e-16,0.2999999999999998,3.158472565831361
78,150.14034094328093,2.346664970363496,-1.1102230246251565e-16,-1.1102230246251565e-16,3.613435110769206
79,150.1383684186873,2.342857090278412,0.3999999999999998,-1.1102230246251565e-16,2.804323050612643
80,150.13982433759466,2.3428609958270927,0.19999999999999984,0.09999999999999987,4.116747968869705
81,150.1413235220026,2.347519991587274,0.3999999999999998,0.2999999999999998,4.981749662950968
82,150.13916208474777,2.3441141265898766,-0.30000000000000004,0.19999999999999984,3.447067383605123
83,150.1415879767249,2.343318764366638,0.19999999999999984,0.09999999999999987,3.3461212561604023
84,150.13813152949984,2.3476642019020737,0.2999999999999998,-0.30000000000000004,4.599513462278464
85,150.1388616900171,2.3468645772950394,0.09999999999999987,-1.1102230246251565e-16,3.8203748018243426
86,150.13710522501947,2.3444351728614703,0.3999999999999998,-0.20000000000000007,3.0594156727165114
87,150.14115949131232,2.344626172895503,-0.30000000000000004,-0.30000000000000004,3.9904304249518248
88,150.14056195091487,2.3461379840112224,0.09999999999999987,-1.1102230246251565e-16,4.311546371954684
89,150.14127360596217,2.345146339714284,-0.10000000000000009,0.09999999999999987,3.702362877821578
90,150.1401514085204,2.344016840552615,0.3999999999999998,-0.10000000000000009,4.569566454777769
91,150.13707379829404,2.344215233022032,-0.20000000000000007,-1.1102230246251565e-16,3.2787295283288946
92,150.13913252776885,2.3473462333624413,-1.1102230246251565e-16,0.3999999999999998,2.3731471416231478
93,150.13877985342376,2.3430306128711207,0.2999999999999998,-0.4,5.581985709607548
94,150.1386257352364,2.3466434249564934,-1.1102230246251565e-16,0.09999999999999987,2.3054488429401534
95,150.13961033215867,2.343071046297702,0.3999999999999998,-0.10000000000000009,4.41116897515914
96,150.1412603664438,2.343600329502131,0.19999999999999984,0.09999999999999987,3.333337718412766
97,150.13704500129907,2.344959176583063,0.3999999999999998,-0.30000000000000004,4.099052708343157
98,150.1407058126507,2.3448292531343724,0.19999999999999984,0.19999999999999984,3.5775989470928526
99,150.13979591422296,2.3431776743528063,0.2999999999999998,-0.10000000000000009,4.723715428084646
100,150.13874950303614,2.346965673581545,-1.1102230246251565e-16,0.2999999999999998,4.355155899812489
101,150.141613812193,2.344605758357149,0.3999999999999998,-0.30000000000000004,4.742802381094808
102,150.13946120151746,2.3470431774448244,-0.4,0.09999999999999987,2.3156804597910927
103,150.13774210002876,2.3427995720479937,0.09999999999999987,0.09999999999999987,4.484006598228747
104,150.1411651033129,2.34490563957397,0.19999999999999984,0.19999999999999984,3.807658204602167
105,150.13705753136966,2.3428095953253174,0.2999999999999998,0.09999999999999987,3.7555694575487557
106,150.13844325858346,2.343275226380779,0.3999999999999998,-0.30000000000000004,3.3995995276057753
107,150.1383015898761,2.346504401050647,-0.4,-0.30000000000000004,2.7197372797517483
108,150.13806146974744,2.343488214276013,0.09999999999999987,-0.20000000000000007,3.8079566472631274
109,150.1403946553918,2.3441405838964005,0.09999999999999987,-1.1102230246251565e-16,4.922987091522296
110,150.1393696152553,2.3471908995893607,-0.30000000000000004,-0.4,2.574293108629753
111,150.1385976256236,2.347472062865533,0.3999999999999998,0.09999999999999987,3.2326431264939357
112,150.13798741994646,2.343544932325656,0.3999999999999998,-0.4,3.8079566472631274
113,150.14038292241986,2.3429614577023923,-1.1102230246251565e-16,0.3999999999999998,3.0145748017468748
114,150.14055361965228,2.346434884286257,-0.10000000000000009,0.2999999999999998,3.110433526859733
115,150.13757393287065,2.343288206292211,0.2999999999999998,-1.1102230246251565e-16,4.108094146782413
116,150.1390044961127,2.347217115867992,-0.20000000000000007,-0.30000000000000004,2.1513372913385904
117,150.13709462956055,2.3462127825257384,0.3999999999999998,-0.4,3.9652019102428637
118,150.13928204155184,2.344097735166736,0.09999999999999987,-0.20000000000000007,2.4947224102709877
119,150.13676873937635,2.3475669310745007,-0.30000000000000004,-0.30000000000000004,2.0149342899990073
120,150.13797632209227,2.3429921043693898,-0.30000000000000004,-0.30000000000000004,2.5076154166891387
121,150.13680094212717,2.345548768526547,0.09999999999999987,0.3999999999999998,4.379964183243429
122,150.13904966898218,2.343956824348725,-0.10000000000000009,-1.1102230246251565e-16,3.189775647717692
123,150.1372049269318,2.344048938986442,-1.1102230246251565e-16,-0.30000000000000004,3.8809996316607185
124,150.1414040967124,2.346742715998105,0.09999999999999987,-0.4,3.3775433777054396
125,150.1367577684188,2.343643308749603,0.3999999999999998,0.2999999999999998,4.70639792138993
126,150.1371957109089,2.3472045850342247,-1.1102230246251565e-16,-0.4,3.2306553117092007
127,150.13694009244895,2.345310378304338,-1.1102230246251565e-16,-1.1102230246251565e-16,3.4259871904064427
128,150.1405692034538,2.342814019101141,0.2999999999999998,0.2999999999999998,2.938622294696427
129,150.13928066004277,2.346772303661309,-0.20000000000000007,-0.30000000000000004,2.23089121390138
130,150.1408891588881,2.3435974644112063,0.3999999999999998,0.09999999999999987,3.9510002865972425
131,150.13868392167274,2.343374990089349,-1.1102230246251565e-16,0.2999999999999998,4.860911997525155
132,150.14062975850914,2.347059212589964,0.2999999999999998,-0.30000000000000004,3.2794893620534653
133,150.13727194990503,2.3477682649779377,-0.10000000000000009,0.2999999999999998,3.0009662433827833
134,150.1410689713957,2.347410670535234,0.2999999999999998,0.09999999999999987,4.655206273795211
135,150.14128035205496,2.3430753578701755,0.3999999999999998,-0.10000000000000009,3.8096656092681997
